Source.Name,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 23:28:54 +0000 2014,0,@Kemdikbud_RI untuk penerapan materi mungkin siswa sd yang baru menginjakkan kaki dibangku sekolah msih bingung &amp; perlu bimbingan lebih,5.41011E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541011360356646912,269615503,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 23:39:28 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan trs dana milyaran itu sia2 dong ?,5.41014E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541014017938976770,71902090,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 23:45:34 +0000 2014,0,@Kemdikbud_RI @MuhamadIqbal_15 @aniesbaswedan cakep,5.41016E+17,,Kemdikdasmen,en,,0,0,0,https://x.com/undefined/status/541015556665524224,1332782634,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:02:10 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan bukannya tdk mau ada perubahan. Tp segala sesuatunya hrs direncanakan dg matang. Jgn trburu2.,5.41035E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541034831883145218,1651524246,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:02:51 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan Gagal dlm perencanaan sama saja merencanakan kegagalan.,5.41035E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541035001706344448,1651524246,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:11:35 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan K13 semakin cepat dihentikan semakin baik jika ada yg brkata sayang K13 sdh menelan biaya trilyunan waktu dll,5.41037E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541037201274834944,2498977927,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:13:30 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan jwbnya: sayang mana dg siswa ke depan akhrnya guru jg hmpir setiap menit berkubang dg penilaian yg mengada2.,5.41038E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541037682663518208,2498977927,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:14:57 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan trs kpn waktu mengajarnya waktu utk curhat siswa dll. Biarin dana K13 hilang wong itu semacam prog memaksa,5.41038E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541038047500840960,2498977927,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:17:17 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan belum ada evaluasi sosialisasi dan kajian yg dalam dipaksanakan jalan. Terus lanjutkan pak menteri kami dukung,5.41039E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541038634502082560,2498977927,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:19:17 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan Thn pertama hanya sekolah inti yg melaksanakan tahun kedua ada intruksi seluruh sekolah wajib melaksanakan ,5.41039E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541039139664039937,2498977927,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:21:19 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan apakah ini tdk dikatakan mengada2 dan memaksa seolah2 K13 bisa diterima seluruh sklh?,5.4104E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541039652484816897,2498977927,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 01:57:05 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan sy mendukung sepenuhnya tp tolong jgn buat anak2 stres dg gonta ganti kurikulum,5.41049E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541048650122547200,2295713558,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 02:15:54 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan yg udah 2tahun make kur13 dihentikan juga gak? ,5.41053E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541053389165957120,396971339,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 13:45:27 +0000 2014,0,@Kemdikbud_RI Buku utamax saja blm ada apalagi buku pendamping,5.40865E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540864530432028674,2572446367,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 13:49:09 +0000 2014,0,Seriusan? YaAllah senengnya:') @Kemdikbud_RI Mendikbud @aniesbaswedan menghentikan jalannya kurikulum 2013 bagi sekolah yg br melaksakan 1 ,5.40865E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540865460976115713,236741168,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 14:12:10 +0000 2014,0,@Kemdikbud_RI kenapa ganti kurikulum mendadak. Gimana nasib mahasiswa yg lagi ngambil tema skripsi kurikulum 2013. Ngulang dari awal?,5.40871E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540871253960056832,225226205,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 14:13:33 +0000 2014,0,@Kemdikbud_RI @Kemdikbud_RI TERIMAKASIH BANYAK PAK @aniesbaswedan ,5.40872E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540871601185894400,865796348,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 14:23:20 +0000 2014,0,alhamdulillah RT@Kemdikbud_RI: Mendikbud @aniesbaswedan menghentikan jalannya kurikulum 2013 bagi sekolah yg br melaksakan 1 semester,5.40874E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540874066131841024,1057846693,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 14:34:48 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan Alhmdulillah semoga K13 dihentikan. Karena ini yg sebenarnya diresahkan siswa pendidik dan ortu,5.40877E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540876948935688192,2498977927,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 14:34:52 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan jam pembelajarannya saja yang diubah...krn sekarang jam pembelajarannya terlalu lamaaaa.,5.40877E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540876966107176960,360425949,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 14:38:09 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan semoga menjadi keputusan yg baik jujur saya lebih suka K13 dari pd seblmnya. hanya perlu disempurnakan,5.40878E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540877793639165952,512465954,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 14:44:37 +0000 2014,0,@Kemdikbud_RI terimakasih banyak pak @aniesbaswedan ,5.40879E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540879422317142017,233106991,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 14:45:05 +0000 2014,0,@Kemdikbud_RI Bagusssss!!,5.4088E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540879539367194625,1715206128,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 22:16:55 +0000 2014,0,@Kemdikbud_RI @PDI_Perjuangan @aniesbaswedan apapun kurikulumnya klo dluar sekolah ga pernah belajar ya sama saja,5.40993E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/540993244289462272,2224954962,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 12:58:25 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan UN yg bikin siswa keblinger dg 20 paket kapan dicopot pakk?: ),5.41215E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541215082483437568,1353512318,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 13:05:24 +0000 2014,0,@Kemdikbud_RI alasannya kenapa min maaf kurang update :p,5.41217E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541216840685735936,628496884,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 15:38:31 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan Pak menteri saya sdh nyaman dgn kurikulum 2013 karena dpt membantu siswa menjadi lebih aktif saya tdk setuju,5.41255E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541255371461898240,1454030718,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 15:39:38 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan dan kalau ini benar terjadi kami harus beradaptasi lg untuk kurikulum 2006 tolong pertimbangaannya pak,5.41256E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541255651838550017,1454030718,
kurikulum_2013_6.csv,5.40838E+17,Sun Dec 07 04:55:27 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan Terima kasih ya... pak.,5.41456E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541455925479870464,2809387250,
kurikulum_2013_6.csv,5.40838E+17,Sun Dec 07 07:11:42 +0000 2014,0,@Kemdikbud_RI @anisbaswedan. Napa jadi bolak balik separti ini??,5.4149E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541490216830128130,2903515432,
kurikulum_2013_6.csv,5.40838E+17,Sun Dec 07 07:24:34 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan tapi gimana sama sekolah yang sudah 3 semester pake kurikulum 2013?,5.41493E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541493451834277888,1652667613,
kurikulum_2013_6.csv,5.40838E+17,Sun Dec 07 13:40:39 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan terimakasih atas perhatiannya pak:),5.41588E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541588097050218496,623471012,
kurikulum_2013_6.csv,5.40838E+17,Sun Dec 07 14:23:46 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan Masih belum tau K-13 macam gimana. Wong masih pake K-6. Belum rasain yg katanya bikin murid 'Mumet'.,5.41599E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541598949702782977,2340127760,
kurikulum_2013_6.csv,5.40838E+17,Sun Dec 07 23:14:05 +0000 2014,0,@Kemdikbud_RI @Hardis99_ @aniesbaswedan Tidak semua pelajar indonesia suka kpda K13 ini.diperbaiki lbh baik lagi saja.,5.41732E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541732409469718528,551735623,
kurikulum_2013_6.csv,5.40838E+17,Mon Dec 08 11:41:33 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan Semoga Pak. Menteri lebih peduli terhadap Pendidikan anak Indonesia. Aaminnn! :)),5.41921E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541920513837125633,795040316,
kurikulum_2013_6.csv,5.40838E+17,Mon Dec 08 13:22:14 +0000 2014,0,@Kemdikbud_RI @desri_ss @aniesbaswedan gak asik kurikulum 13 coeg...,5.41946E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541945852533542913,2914719384,
kurikulum_2013_7.csv,1.30726E+18,Sat Sep 19 10:21:38 +0000 2020,3,@fadlizon Keterlaluan menteri dibawah umur ini ngak bisa memutar balik sejarah mau pula sejarah dihilangkan,1.30726E+18,,fadlizon,in,,0,0,1,https://x.com/undefined/status/1307263574331461633,601656739,
kurikulum_2013_7.csv,1.30726E+18,Sat Sep 19 10:38:09 +0000 2020,3,@fadlizon Kadang bingung knp hal2 spt ini yg dipikirkan harusnya berikan kurikulum yg tdk memberatkan para pelajar dan stlh lulus ada jaminan bs bermanfaat ilmunya alias ga cuma ngojek atw nyupri onlen,1.30727E+18,,fadlizon,in,,0,1,1,https://x.com/undefined/status/1307267729712267264,8.28814E+17,
